des_time,des_pos,des_vel,des_tau,meas_time,meas_pos,meas_vel,meas_tau
1.327156807292750595e-01,-3.462689742674956994e-02,-4.685973118089013512e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.415633927778933987e-01,-3.903770653670273622e-02,-4.945545694884767585e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.504111048265117379e-01,-4.366349576176301039e-02,-5.197379785828741827e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.592588168751300770e-01,-4.849582741750441128e-02,-5.441275047044373814e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.681065289237484162e-01,-5.352626381950089524e-02,-5.677031134655105005e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.769542409723667553e-01,-5.874636728332646718e-02,-5.904447704784373530e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.858019530209850945e-01,-6.414770012455507653e-02,-6.123324413555621959e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.946496650696034336e-01,-6.972182465876072821e-02,-6.333460917092287312e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.034973771182217728e-01,-7.546030320151739246e-02,-6.534656871517809940e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.123450891668400842e-01,-8.135469806839903950e-02,-6.726711932955630191e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.211928012154584233e-01,-8.739657157497968121e-02,-6.909425757529186196e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.300405132640767625e-01,-9.357748603683328781e-02,-7.082598001361920526e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.388882253126951016e-01,-9.988900376953385729e-02,-7.246028320577271309e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.477359373613134408e-01,-1.063226870886553321e-01,-7.399516371298677786e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.565836494099317799e-01,-1.128700983097717103e-01,-7.542861809649579197e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.654313614585501191e-01,-1.195227997484569760e-01,-7.675864291753417001e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.742790735071684582e-01,-1.262723537202851132e-01,-7.798323473733630440e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.831267855557867974e-01,-1.331103225408301338e-01,-7.910039011713658752e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.919744976044051366e-01,-1.400282685256659665e-01,-8.010810561816941178e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.008222096530234757e-01,-1.470177539903665953e-01,-8.100437780166918067e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.096699217016418149e-01,-1.540703412505060321e-01,-8.178720322887030880e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.185176337502601540e-01,-1.611775926216582611e-01,-8.245457846100715527e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.273653457988784932e-01,-1.683310704193972385e-01,-8.300450005931414577e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.362130578474968323e-01,-1.755223369592969762e-01,-8.343496458502566160e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.450607698961151715e-01,-1.827429545569314306e-01,-8.374396859937611737e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.539084819447335106e-01,-1.899844855278746136e-01,-8.392950866359991657e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.627561939933518498e-01,-1.972384921877003983e-01,-8.398958133893139610e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.716039060419701889e-01,-2.044965368519829907e-01,-8.392218318660502607e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.804516180905885281e-01,-2.117501818362961252e-01,-8.372531076785518778e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.892993301392068672e-01,-2.189909894562139248e-01,-8.339696064391624031e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.981470421878252064e-01,-2.262105220273103179e-01,-8.293512937602263158e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.069947542364435455e-01,-2.334003418651592887e-01,-8.233781352540869847e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.158424662850618847e-01,-2.405520112853348769e-01,-8.160300965330891110e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.246901783336801683e-01,-2.476570926034109554e-01,-8.072871432095761746e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.335378903822985075e-01,-2.547071481349616473e-01,-7.971292408958923215e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.423856024309168467e-01,-2.616935198057222522e-01,-7.855347513967899653e-01,-9.979979979979974880e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.512333144795351858e-01,-2.685114156383986983e-01,-7.717987853673118348e-01,-9.579579579579573512e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.600810265281535250e-01,-2.750736530778416511e-01,-7.554037679682081841e-01,-9.179179179179173254e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.689287385767718641e-01,-2.813727547468633516e-01,-7.364255166083560900e-01,-8.778778778778772995e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.777764506253902033e-01,-2.874012432682760965e-01,-7.149398486966325184e-01,-8.378378378378372737e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.866241626740085424e-01,-2.931516412648921821e-01,-6.910225816419139910e-01,-7.977977977977971369e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.954718747226268816e-01,-2.986164713595238496e-01,-6.647495328530779179e-01,-7.577577577577571111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.043195867712452207e-01,-3.037882561749834509e-01,-6.361965197390008209e-01,-7.177177177177169742e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.131672988198635599e-01,-3.086595183340832826e-01,-6.054393597085598877e-01,-6.776776776776769484e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.220150108684818990e-01,-3.132227804596355858e-01,-5.725538701706318623e-01,-6.376376376376369226e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.308627229171002382e-01,-3.174705651744525459e-01,-5.376158685340935994e-01,-5.975975975975968968e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.397104349657185773e-01,-3.213953951013465704e-01,-5.007011722078221760e-01,-5.575575575575568710e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.485581470143369165e-01,-3.249897928631299560e-01,-4.618855986006943359e-01,-5.175175175175167341e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.574058590629552556e-01,-3.282462810826148880e-01,-4.212449651215872670e-01,-4.774774774774767083e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.662535711115735948e-01,-3.311573823826137741e-01,-3.788550891793775466e-01,-4.374374374374366825e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.751012831601919340e-01,-3.337156193859387998e-01,-3.347917881829422515e-01,-3.973973973973965457e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.839489952088102731e-01,-3.359135147154022616e-01,-2.891308795411581811e-01,-3.573573573573565199e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.927967072574286123e-01,-3.377435909938165670e-01,-2.419481806629023568e-01,-3.173173173173164940e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.016444193060469514e-01,-3.391983708439937906e-01,-1.933195089570516056e-01,-2.772772772772763572e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.104921313546652906e-01,-3.402703768887463398e-01,-1.433206818324829768e-01,-2.372372372372363314e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.193398434032836297e-01,-3.409521317508865113e-01,-9.202751669807332502e-02,-1.971971971971963056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.281875554519019689e-01,-3.412361580532265459e-01,-3.951583096269928319e-02,-1.571571571571562798e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.370352675005203080e-01,-3.411149784185787959e-01,1.413855796476179427e-02,-1.171171171171161429e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.458829795491386472e-01,-3.405811154697553911e-01,6.885983267543341335e-02,-7.707707707707611711e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.547306915977569863e-01,-3.396270918295687946e-01,1.245721757604384139e-01,-3.703703703703609129e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.635784036463753255e-01,-3.382454301208312475e-01,1.811997698108997745e-01,3.003003003003934523e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.724261156949936646e-01,-3.364286529663548797e-01,2.386667974179408624e-01,4.304304304304396034e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.812738277436120038e-01,-3.341692829889522098e-01,2.968974411726846840e-01,8.308308308308420820e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.901215397922303429e-01,-3.314598428114353679e-01,3.558158836662541624e-01,1.231231231231242340e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.989692518408486821e-01,-3.282928550566165948e-01,4.153463074897726925e-01,1.631631631631642598e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.078169638894670213e-01,-3.246608423473084093e-01,4.754128952343631975e-01,2.032032032032042856e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.166646759380853604e-01,-3.205563273063228857e-01,5.359398294911486005e-01,2.432432432432443115e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.255123879867036996e-01,-3.159718325564723207e-01,5.968512928512523796e-01,2.832832832832843373e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.343601000353220387e-01,-3.108998807205691217e-01,6.580714679057975136e-01,3.233233233233243631e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.432078120839403779e-01,-3.053329944214254188e-01,7.195245372459069255e-01,3.633633633633646109e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.520555241325587170e-01,-2.992636962818536195e-01,7.811346834627034275e-01,4.034034034034046368e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.609032361811770562e-01,-2.926845089246660203e-01,8.428260891473108307e-01,4.434434434434446626e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.697509482297953953e-01,-2.855879549726747513e-01,9.045229368908519474e-01,4.834834834834846884e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.785986602784137345e-01,-2.779665570486921089e-01,9.661494092844495896e-01,5.235235235235247142e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.874463723270320736e-01,-2.698128377755307228e-01,1.027629688919227124e+00,5.635635635635647400e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.962940843756504128e-01,-2.611193197760024454e-01,1.088887958386307364e+00,6.036036036036047658e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.051417964242687519e-01,-2.518785256729196842e-01,1.149848400276813454e+00,6.436436436436450137e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.139895084728870911e-01,-2.420829780890948468e-01,1.210435197181869649e+00,6.836836836836850395e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.228372205215054302e-01,-2.317251996473401743e-01,1.270572531692596874e+00,7.237237237237250653e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.316849325701237694e-01,-2.207977129704677965e-01,1.330184586400120050e+00,7.637637637637650911e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.405326446187421086e-01,-2.092930406812903155e-01,1.389195543895560769e+00,8.038038038038051170e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.493803566673603367e-01,-1.972037054026198333e-01,1.447529586770043064e+00,8.438438438438446987e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.582280687159786758e-01,-1.845222297572685355e-01,1.505110897614690302e+00,8.838838838838847245e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.670757807645970150e-01,-1.712411363680487464e-01,1.561863659020625184e+00,9.239239239239247503e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.759234928132153541e-01,-1.573529478577727347e-01,1.617712053578970632e+00,9.639639639639647761e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.847712048618336933e-01,-1.428515232179027317e-01,1.672561729505458228e+00,9.969691540804928032e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.936189169104520325e-01,-1.278940098159778160e-01,1.724178987603301128e+00,9.666606948854286063e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.024666289590703716e-01,-1.126109145954819618e-01,1.771111862997508224e+00,9.363522356903644095e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.113143410076887108e-01,-9.702913990181873116e-02,1.813429205262573340e+00,9.060437764953003237e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.201620530563070499e-01,-8.117558808039171403e-02,1.851199863972990522e+00,8.757353173002362379e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.290097651049253891e-01,-6.507716147660447259e-02,1.884492688703253371e+00,8.454268581051720410e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.378574771535437282e-01,-4.876076243586060371e-02,1.913376529027855488e+00,8.151183989101078442e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.467051892021620674e-01,-3.225329330356368346e-02,1.937920234521290697e+00,7.848099397150437584e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.555529012507804065e-01,-1.558165642511729482e-02,1.958192654758052598e+00,7.545014805199796726e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.644006132993987457e-01,1.227245854074989623e-03,1.974262639312635015e+00,7.241930213249154757e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.732483253480170848e-01,1.814651118860959728e-02,1.986199037759531771e+00,6.938845621298512789e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.820960373966354240e-01,3.514923723308291392e-02,1.994070699673236913e+00,6.635761029347871931e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.909437494452537631e-01,5.220852164209140167e-02,1.997946474628243596e+00,6.332676437397231073e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.997914614938721023e-01,6.929746207023142202e-02,1.997895212199046533e+00,6.029591845446589105e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.008639173542490441e+00,8.638915617209949604e-02,1.993985761960137992e+00,5.726507253495947136e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.017486885591108781e+00,1.034567016022919228e-01,1.986286973486012908e+00,5.423422661545306278e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.026334597639727120e+00,1.204731960154052095e-01,1.974867696351164659e+00,5.120338069594665420e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.035182309688345459e+00,1.374117370660357107e-01,1.959796780130086402e+00,4.817253477644023452e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.044030021736963798e+00,1.542454224087799475e-01,1.941143074397273072e+00,4.514168885693382594e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.052877733785582137e+00,1.709473496982342189e-01,1.918975428727217825e+00,4.211084293742740625e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.061725445834200476e+00,1.874906165889950183e-01,1.893362692694413818e+00,3.907999701792099767e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.070573157882818816e+00,2.038483207356587279e-01,1.864373715873355764e+00,3.604915109841457799e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.079420869931437155e+00,2.199935597928218411e-01,1.832077347838536596e+00,3.301830517890816941e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.088268581980055494e+00,2.358994314150806293e-01,1.796542438164450584e+00,2.998745925940174972e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.097116294028673833e+00,2.515390332570316412e-01,1.757837836425591549e+00,2.695661333989534114e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.105964006077292172e+00,2.668854629732712591e-01,1.716032392196452649e+00,2.392576742038892146e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.114811718125910511e+00,2.819118182183960042e-01,1.671194955051528375e+00,2.089492150088251288e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.123659430174528850e+00,2.965911966470021199e-01,1.623394374565311882e+00,1.786407558137609319e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.132507142223147190e+00,3.108966959136859609e-01,1.572699500312296994e+00,1.483322966186968461e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.141354854271765529e+00,3.248014136730443258e-01,1.519179181866977757e+00,1.180238374236326493e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.150202566320383868e+00,3.382784475796733470e-01,1.462902268803847772e+00,8.771537822856856348e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.159050278369002207e+00,3.513008952881693792e-01,1.403937610697401084e+00,5.740691903350436665e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.167897990417620546e+00,3.638418544531289989e-01,1.342354057122131072e+00,2.709845983844028083e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.176745702466238885e+00,3.758744227291487272e-01,1.278220457652530673e+00,-3.209999356623916000e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.185593414514857225e+00,3.873716977708245857e-01,1.211605661863095040e+00,-3.351845855168811283e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.194441126563475564e+00,3.983067772327534284e-01,1.142578519328317332e+00,-6.382691774675208762e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.203288838612093903e+00,4.086527587695314989e-01,1.071207879622692039e+00,-9.413537694181628446e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.212136550660712242e+00,4.183827400357551518e-01,9.975625923207106505e-01,-1.244438361368804813e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.220984262709330581e+00,4.274698186860208526e-01,9.217115069968701002e-01,-1.547522953319446781e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.229831974757948920e+00,4.358870923749251225e-01,8.437234732256615466e-01,-1.850607545270086529e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.238679686806567259e+00,4.436076587570641494e-01,7.636673405815801452e-01,-2.153692137220728497e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.247527398855185599e+00,4.506046154870346765e-01,6.816119586391183871e-01,-2.456776729171370466e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
